time,single
14516,342
14516,342
14516,337
14517,322
14517,336
14561,335
14561,336
14561,335
14561,332
14561,329
14561,330
14561,327
14561,330
14561,331
14606,335
14606,334
14606,337
14606,347
14606,348
14606,349
14606,348
14606,343
14653,341
14653,340
14653,343
14653,338
14653,337
14653,337
14653,336
14653,334
14653,330
14695,330
14695,335
14695,336
14695,334
14695,336
14695,336
14695,336
14696,342
14739,342
14740,345
14740,349
14740,350
14740,343
14740,346
14740,343
14740,340
14740,339
14783,337
14783,339
14783,336
14783,336
14783,338
14783,340
14783,338
14783,337
14827,336
14827,337
14827,336
14827,337
14827,347
14827,346
14827,352
14827,349
14827,350
14873,347
14874,345
14874,353
14874,343
14874,343
14874,346
14874,350
14874,347
14923,352
14923,348
14923,348
14923,343
14923,348
14923,355
14923,362
14923,360
14923,364
14966,365
14966,364
14966,363
14966,355
14966,351
14966,355
14966,362
14967,362
14967,363
15017,358
15017,355
15017,352
15017,359
15017,368
15017,368
15017,364
15017,363
15017,368
15062,367
15062,368
15062,374
15062,371
15062,368
15062,373
15062,367
15062,368
15062,366
15062,368
15106,368
15106,373
15106,375
15106,379
15106,377
15107,371
15107,371
15107,372
15151,377
15151,371
15151,386
15151,390
15151,381
15151,382
15151,374
15151,373
15151,368
15199,371
15199,368
15199,369
15199,368
15199,369
15199,373
15199,367
15199,368
15243,364
15243,367
15243,367
15243,358
15243,363
15243,362
15243,361
15243,355
15243,355
15243,351
15287,346
15287,354
15287,355
15287,365
15287,368
15287,365
15287,367
15287,368
15333,368
15333,366
15333,363
15333,368
15333,370
15333,374
15333,377
15333,372
15333,373
15375,375
15375,382
15375,382
15375,379
15375,378
15375,384
15375,391
15375,395
15434,400
15434,394
15434,393
15434,393
15434,388
15434,397
15434,398
15434,399
15478,398
15478,399
15478,397
15478,400
15478,401
15478,413
15478,410
15478,407
15478,406
15478,403
15478,405
15478,403
15532,398
15532,400
15532,400
15532,400
15532,400
15532,401
15532,397
15532,391
15577,387
15577,388
15577,400
15577,389
15577,392
15577,390
15577,389
15577,396
15577,390
15577,390
15577,386
15629,385
15629,383
15629,378
15629,383
15629,375
15629,376
15629,379
15629,381
15629,381
15678,379
15678,377
15678,377
15678,381
15678,375
15678,369
15678,366
15678,362
15678,359
15678,358
15721,353
15721,353
15721,357
15721,355
15722,366
15722,380
15722,381
15722,422
15770,460
15770,458
15770,487
15770,493
15770,507
15770,507
15770,543
15770,559
15770,602
15813,594
15813,602
15813,649
15813,658
15813,685
15813,683
15813,761
15813,807
15813,816
15857,854
15857,853
15857,843
15857,841
15857,823
15857,799
15857,784
15857,755
15900,727
15900,742
15900,731
15900,738
15901,746
15901,770
15901,767
15901,751
15901,757
15948,747
15948,712
15948,699
15948,688
15949,691
15949,701
15949,683
15949,657
15949,667
15992,665
15992,677
15993,703
15993,722
15993,717
15993,769
15993,790
15993,780
15993,791
16040,772
16040,808
16040,820
16040,837
16040,912
16040,900
16040,922
16041,925
16041,911
16087,880
16087,881
16087,880
16087,928
16087,909
16088,947
16088,935
16088,912
16088,920
16137,895
16137,870
16137,865
16137,832
16137,798
16137,795
16137,768
16137,743
16196,717
16196,695
16196,682
16196,695
16196,686
16196,688
16196,675
16196,655
16196,635
16196,621
16249,638
16249,651
16249,657
16249,656
16249,642
16249,637
16249,665
16249,655
16250,683
16250,739
16250,735
16293,736
16293,716
16293,735
16293,722
16293,699
16293,723
16293,726
16293,754
16293,775
16293,752
16342,729
16342,711
16342,725
16342,720
16342,706
16342,715
16342,705
16342,691
16388,712
16388,747
16388,731
16388,726
16388,731
16388,705
16388,691
16388,747
16388,761
16388,782
16432,783
16432,754
16432,777
16432,801
16432,778
16432,756
16432,736
16432,711
16432,767
16475,830
16475,833
16475,797
16475,841
16475,898
16475,867
16475,863
16475,829
16518,791
16518,802
16518,795
16518,767
16518,748
16518,725
16518,775
16519,782
16519,752
16562,727
16562,731
16562,707
16562,688
16562,687
16562,796
16562,819
16562,791
16606,763
16606,739
16606,721
16606,713
16606,702
16606,675
16606,676
16606,669
16654,657
16654,641
16654,642
16654,688
16654,697
16654,679
16654,656
16654,635
16654,622
16697,656
16697,669
16697,665
16697,643
16697,625
16697,613
16697,611
16697,598
16697,590
16744,592
16744,575
16744,571
16744,574
16744,569
16744,555
16744,541
16744,530
16744,511
16787,511
16787,528
16787,532
16787,529
16787,544
16787,541
16787,529
16787,527
16831,508
16831,504
16831,496
16831,497
16831,497
16831,497
16831,495
16831,493
16831,492
16875,482
16875,472
16875,481
16875,474
16875,493
16875,498
16875,494
16875,483
16921,475
16921,467
16921,462
16921,453
16921,458
16921,467
16921,477
16921,467
16970,490
16970,528
16971,511
16971,499
16971,541
16971,527
16971,539
16971,547
16971,538
17014,531
17014,541
17014,523
17014,501
17014,503
17014,497
17014,497
17014,503
17014,496
17014,485
17065,481
17065,496
17065,495
17065,486
17065,474
17065,475
17065,471
17065,477
17115,467
17115,479
17115,481
17115,470
17115,467
17115,462
17115,464
17115,461
17115,459
17115,464
17187,479
17187,478
17187,473
17187,477
17188,467
17188,460
17188,450
17188,442
17188,455
17188,455
17234,452
17234,451
17234,442
17234,433
17234,429
17234,427
17234,432
17234,427
17234,419
17235,421
17235,413
17235,403
17235,382
17235,389
17278,387
17278,381
17278,383
17278,381
17278,368
17278,377
17278,383
17278,395
17324,387
17324,399
17324,397
17324,400
17324,409
17324,427
17324,405
17324,405
17324,415
17396,423
17396,419
17396,415
17396,432
17396,432
17396,426
17396,421
17396,434
17440,457
17440,461
17440,482
17440,475
17440,464
17440,465
17440,482
17440,490
17440,483
17440,489
17440,506
17440,510
17440,525
17440,511
17484,511
17484,550
17484,547
17484,534
17484,548
17484,563
17484,572
17484,593
17484,575
17526,560
17526,560
17526,574
17526,589
17527,602
17527,624
17527,662
17527,673
17591,734
17591,723
17591,743
17591,734
17591,752
17591,784
17591,780
17591,817
17638,833
17638,815
17638,785
17638,752
17638,736
17638,725
17638,710
17638,709
17638,692
17638,693
17638,694
17638,683
17638,672
17686,649
17686,629
17687,610
17687,625
17687,611
17687,614
17687,609
17687,613
17687,621
17730,649
17730,643
17730,640
17730,627
17730,617
17730,598
17730,581
17730,566
17730,551
17774,539
17774,523
17774,507
17774,492
17775,478
17775,465
17775,459
17775,453
17775,446
17820,432
17821,428
17821,416
17821,406
17821,400
17821,397
17821,388
17821,384
17864,383
17864,391
17864,383
17864,374
17864,369
17864,368
17864,368
17864,363
17864,362
17909,359
17909,369
17909,375
17909,377
17909,378
17909,371
17909,368
17909,362
17955,357
17955,355
17955,353
17955,347
17955,345
17955,343
17955,341
17955,339
17955,335
18000,335
18000,333
18000,333
18000,331
18000,329
18000,324
18001,323
18001,323
18001,321
18047,336
18047,331
18047,327
18047,327
18047,321
18047,320
18047,323
18047,321
18097,321
18097,320
18097,328
18097,325
18097,325
18097,324
18097,320
18097,329
18097,329
18097,326
18140,328
18140,337
18140,333
18140,335
18140,336
18140,334
18141,337
18141,339
18141,336
18184,339
18184,338
18184,340
18185,338
18185,337
18185,336
18185,336
18185,340
18230,351
18230,340
18230,339
18231,336
18231,334
18231,332
18231,331
18231,330
18231,330
18274,333
18274,336
18274,341
18274,337
18274,336
18274,337
18274,342
18274,337
18274,337
18318,339
18318,342
18318,342
18318,349
18318,341
18318,339
18318,338
18318,336
18361,336
18361,333
18361,334
18361,335
18361,336
18361,336
18361,335
18361,336
18406,338
18406,338
18406,341
18406,340
18406,342
18406,341
18406,351
18406,336
18406,341
18449,343
18449,340
18449,337
18449,338
18449,336
18449,341
18449,339
18449,346
18502,347
18502,346
18502,344
18502,349
18502,347
18502,343
18502,347
18502,345
18502,349
18545,353
18545,354
18545,355
18545,354
18545,352
18545,351
18545,351
18545,352
18545,357
18546,354
18595,351
18595,351
18595,350
18595,350
18595,349
18596,346
18596,351
18596,352
18642,360
18642,351
18642,355
18642,353
18642,337
18642,354
18642,352
18642,351
18643,352
18643,346
18686,348
18686,352
18687,350
18687,351
18687,353
18687,354
18687,358
18687,359
18687,362
18730,366
18730,363
18730,367
18730,361
18730,364
18730,357
18730,363
18730,359
18776,356
18776,357
18776,352
18776,350
18776,350
18776,347
18776,348
18776,349
18776,355
18820,355
18820,355
18820,357
18820,358
18820,362
18820,367
18820,365
18820,362
18867,362
18867,356
18867,356
18867,358
18867,357
18867,355
18867,365
18867,355
18867,368
18915,360
18915,366
18915,368
18915,361
18915,368
18915,368
18915,365
18915,363
18915,363
18959,357
18959,367
18959,359
18959,356
18959,363
18959,362
18959,357
18959,356
18959,356
19003,343
19003,350
19003,353
19003,350
19003,351
19003,350
19003,352
19003,352
19050,351
19050,346
19050,345
19050,349
19050,343
19050,342
19050,338
19050,346
19051,346
19093,347
19093,354
19093,351
19093,351
19093,354
19094,352
19094,352
19094,357
19094,352
19138,357
19138,353
19138,350
19138,346
19138,347
19139,343
19139,339
19139,342
19184,342
19184,347
19184,349
19184,345
19184,341
19184,339
19184,339
19184,339
19184,336
19229,331
19229,348
19229,344
19229,346
19229,349
19229,345
19229,351
19229,348
19229,342
19272,343
19272,336
19272,336
19272,336
19272,334
19272,333
19272,330
19272,333
19317,333
19317,336
19317,337
19317,336
19317,357
19317,379
19317,397
19317,398
19317,399
19364,425
19364,464
19364,464
19364,540
19364,537
19364,555
19364,569
19364,582
19407,577
19407,578
19407,576
19407,645
19407,683
19407,658
19407,683
19407,747
19407,771
19452,820
19452,811
19452,834
19452,816
19452,797
19452,789
19452,782
19452,759
19452,762
19500,770
19500,754
19500,747
19500,724
19500,717
19500,751
19500,819
19500,845
19543,923
19543,915
19543,963
19543,951
19543,976
19545,934
19545,944
19545,914
19545,903
19588,905
19588,883
19588,869
19588,871
19588,848
19588,878
19588,857
19588,831
19589,851
19636,848
19636,816
19636,782
19636,754
19636,771
19636,784
19636,771
19636,784
19636,767
19680,750
19680,759
19680,746
19680,747
19680,731
19680,720
19680,713
19680,699
19726,720
19726,713
19726,725
19726,726
19726,716
19726,704
19726,719
19726,734
19726,725
19820,712
19820,703
19820,717
19820,725
19820,751
19820,753
19820,726
19820,720
19820,740
19865,727
19865,784
19865,763
19865,809
19865,830
19865,827
19865,833
19865,830
19865,829
19865,887
19865,887
19865,892
19865,944
19866,928
19866,976
19866,1008
19866,989
19909,1063
19909,1061
19910,1092
19910,1060
19910,1038
19910,977
19910,944
19910,911
19953,899
19953,945
19954,965
19954,986
19954,975
19954,1014
19954,969
19954,937
19954,894
19997,873
19997,839
19997,825
19997,798
19997,823
19997,871
19997,862
19997,869
20045,832
20045,870
20045,893
20045,882
20045,859
20045,865
20045,972
20045,988
20045,1011
20090,986
20090,981
20090,1071
20090,1057
20090,1042
20090,987
20090,964
20091,958
20136,960
20136,906
20136,873
20136,845
20136,806
20136,784
20136,810
20136,833
20136,859
20183,833
20183,814
20183,785
20183,769
20184,772
20184,753
20184,722
20184,734
20184,726
20226,730
20227,718
20227,704
20227,698
20227,672
20227,656
20227,649
20227,630
20271,649
20271,643
20271,660
20272,670
20272,665
20272,656
20272,658
20272,629
20272,611
20316,592
20316,625
20316,627
20316,613
20316,621
20316,601
20316,597
20316,590
20362,576
20362,577
20362,574
20362,562
20362,550
20363,533
20363,511
20363,528
20363,537
20405,551
20405,549
20405,534
20405,526
20405,539
20405,530
20405,528
20405,511
20405,496
20453,486
20453,470
20453,468
20453,461
20453,457
20453,445
20453,435
20453,432
20497,452
20497,448
20497,450
20497,436
20497,431
20497,427
20497,422
20497,421
20497,413
20544,409
20544,400
20544,393
20544,387
20544,382
20544,384
20544,375
20544,381
20544,368
20592,370
20592,370
20592,371
20592,381
20592,381
20592,380
20594,385
20594,395
20594,389
20638,390
20638,393
20638,387
20638,384
20638,379
20638,374
20638,371
20638,368
20638,368
20684,369
20684,368
20684,365
20684,368
20684,368
20684,362
20684,365
20684,361
20684,366
20730,378
20730,374
20730,378
20730,379
20730,373
20730,369
20730,368
20730,365
20730,362
20774,362
20774,365
20774,366
20774,362
20774,355
20774,352
20774,351
20774,350
20817,353
20817,350
20817,346
20817,353
20817,357
20817,358
20817,363
20817,361
20817,363
20862,362
20862,354
20862,357
20862,356
20862,352
20862,356
20862,353
20862,354
20906,356
20906,349
20906,350
20906,351
20906,351
20906,352
20906,359
20906,368
20906,364
20955,370
20955,378
20955,379
20955,380
20955,397
20955,384
20955,397
20955,416
21002,432
21002,465
21002,486
21002,511
21002,528
21003,511
21003,511
21003,505
21003,529
21003,558
21045,544
21045,562
21045,555
21045,571
21045,594
21045,595
21045,591
21045,592
21089,594
21089,635
21089,635
21089,624
21089,602
21089,605
21089,620
21089,618
21089,637
21132,625
21132,650
21132,650
21132,655
21132,647
21133,650
21133,624
21133,688
21178,704
21178,705
21178,743
21178,763
21178,762
21178,749
21178,730
21178,704
21178,679
21222,656
21222,630
21222,608
21222,592
21222,570
21222,554
21222,541
21222,535
21271,528
21271,549
21271,580
21271,572
21271,561
21271,562
21271,555
21271,548
21271,545
21315,554
21315,543
21315,528
21315,511
21315,496
21315,479
21315,467
21315,460
21315,453
21364,443
21364,441
21364,436
21364,432
21364,428
21364,426
21364,419
21364,427
21364,424
21407,426
21407,431
21407,432
21407,428
21407,426
21407,432
21407,432
21407,438
21407,441
21451,441
21451,439
21451,446
21451,448
21451,449
21451,449
21451,454
21451,459
21494,461
21494,453
21494,449
21494,447
21494,461
21494,474
21494,476
21494,461
21494,448
21539,438
21539,441
21540,449
21540,448
21540,443
21540,435
21540,432
21540,429
21584,427
21584,431
21584,427
21584,428
21584,429
21584,426
21584,426
21584,425
21627,426
21627,433
21627,432
21627,431
21627,421
21627,418
21627,416
21627,410
21627,411
21672,410
21672,418
21672,416
21672,407
21672,406
21672,414
21672,419
21672,416
21672,410
21719,410
21719,403
21719,400
21719,399
21719,394
21719,391
21719,388
21719,400
21762,407
21762,418
21762,413
21762,407
21763,410
21763,410
21763,400
21763,398
21763,387
21829,374
21829,377
21829,373
21829,373
21830,375
21830,381
21830,371
21830,368
21830,369
21876,370
21876,371
21876,367
21876,365
21876,365
21876,360
21876,365
21876,369
21876,370
21876,367
21876,364
21877,362
21924,359
21924,379
21924,358
21924,369
21924,367
21924,362
21925,361
21925,356
21925,354
21968,357
21968,367
21968,368
21968,370
21969,371
21969,366
21969,363
21969,355
21969,351
21969,349
22012,353
22012,351
22012,351
22012,355
22012,358
22012,353
22012,359
22012,362
22056,358
22056,349
22056,349
22056,343
22056,341
22056,336
22057,335
22057,336
22057,336
22103,347
22103,355
22103,368
22103,345
22103,354
22103,353
22103,352
22103,346
22146,346
22146,346
22146,343
22146,339
22146,336
22146,335
22146,332
22146,327
22146,331
22193,330
22193,330
22193,332
22193,335
22193,330
22193,336
22194,336
22194,336
22236,336
22236,368
22236,367
22236,362
22236,358
22236,349
22236,349
22236,342
22236,343
22281,338
22281,342
22281,346
22281,340
22281,336
22281,336
22281,334
22281,331
22281,328
22334,326
22334,333
22334,333
22334,330
22334,327
22334,323
22334,321
22334,321
22334,319
22377,327
22377,347
22377,349
22377,351
22377,348
22377,347
22377,346
22377,345
22377,345
22421,343
22421,343
22421,342
22421,336
22421,336
22421,330
22421,335
22421,336
22464,331
22464,335
22464,331
22464,331
22464,336
22464,336
22464,341
22464,337
22464,340
22511,338
22511,342
22511,342
22511,347
22511,341
22511,338
22511,336
22511,338
22554,338
22554,351
22554,351
22555,345
22555,350
22555,358
22555,367
22555,367
22555,364
22602,362
22602,365
22602,380
22603,374
22603,371
22603,368
22603,368
22603,374
22603,381
22646,384
22646,387
22646,384
22646,376
22646,388
22646,393
22646,397
22646,394
22646,400
22690,401
22690,413
22690,412
22690,401
22690,399
22690,403
22690,411
22690,412
22747,402
22747,416
22747,432
22747,430
22747,436
22748,443
22748,447
22748,434
22748,433
22792,429
22792,425
22792,435
22792,435
22792,426
22792,417
22792,414
22792,407
22792,403
22792,398
22792,399
22840,416
22840,429
22840,448
22840,455
22840,454
22840,458
22840,450
22840,453
22884,496
22884,577
22884,615
22884,631
22884,687
22885,682
22885,731
22885,752
22885,762
22885,815
22928,802
22928,853
22928,942
22928,928
22928,973
22928,990
22928,953
22928,944
22972,951
22972,923
22972,891
22972,893
22972,864
22972,862
22972,928
22973,906
22973,950
23018,923
23018,919
23018,896
23019,878
23019,845
23019,858
23019,838
23019,820
23066,849
23066,854
23066,871
23067,837
23067,850
23067,841
23067,890
23067,1021
23114,1040
23114,1123
23114,1102
23114,1103
23114,1071
23114,1058
23114,1082
23115,1072
23158,1023
23158,981
23158,989
23158,951
23158,927
23158,960
23158,990
23158,976
23158,1001
23202,944
23202,906
23202,879
23202,835
23202,810
23202,782
23202,797
23202,799
23256,806
23256,786
23256,803
23256,784
23256,785
23256,757
23256,769
23256,755
23257,784
23257,763
23303,767
23303,752
23303,784
23303,773
23303,737
23303,710
23303,704
23303,720
23303,709
23303,698
23346,775
23346,813
23346,897
23347,885
23347,885
23347,865
23347,838
23347,880
23392,869
23392,881
23392,860
23392,833
23392,842
23392,814
23392,809
23392,810
23392,793
23435,848
23435,848
23435,881
23435,846
23435,834
23435,818
23435,848
23435,829
23478,789
23479,782
23479,838
23479,854
23479,896
23479,875
23479,835
23479,848
23525,850
23525,880
23525,858
23525,823
23525,831
23525,839
23525,816
23525,806
23525,791
23569,800
23569,788
23569,786
23569,758
23569,762
23569,754
23569,737
23569,754
23569,754
23619,778
23619,766
23619,750
23619,750
23619,755
23619,729
23619,699
23619,683
23665,661
23665,658
23665,647
23665,652
23665,626
23665,610
23665,619
23665,624
23665,611
23665,612
23713,603
23713,607
23713,602
23713,597
23713,589
23713,613
23713,614
23713,605
23713,591
23756,575
23757,574
23757,576
23757,576
23757,567
23757,554
23757,556
23757,551
23757,543
23805,550
23805,531
23805,538
23805,526
23805,525
23805,510
23805,527
23805,528
23805,528
23848,523
23848,502
23848,507
23849,511
23849,501
23849,507
23849,496
23849,485
23892,479
23892,475
23892,495
23892,494
23892,485
23892,496
23892,480
23892,465
23892,453
23935,441
23935,446
23935,439
23935,432
23935,425
23935,415
23935,416
23935,414
23977,407
23977,413
23977,410
23977,413
23977,409
23977,402
23977,401
23978,427
24031,432
24031,431
24031,430
24031,427
24031,420
24031,416
24031,411
24031,410
24031,403
24074,401
24074,400
24074,399
24074,395
24074,393
24074,386
24074,379
24075,377
24075,384
24075,378
24122,381
24122,380
24122,375
24122,379
24122,370
24122,374
24122,375
24122,375
24170,375
24171,384
24171,382
24171,386
24171,375
24171,370
24171,372
24171,368
24171,363
24217,368
24217,401
24217,429
24217,421
24217,441
24217,437
24217,427
24217,416
24217,412
24217,402
24264,404
24264,407
24264,387
24264,385
24264,375
24264,379
24264,375
24264,374
24264,368
24313,374
24314,400
24314,409
24314,406
24314,401
24314,400
24314,401
24314,415
24314,412
24357,409
24357,432
24357,428
24357,417
24357,413
24357,405
24357,401
24357,395
24357,397
24401,401
24402,423
24402,418
24402,411
24402,414
24402,405
24402,399
24402,400
24402,394
24446,396
24446,403
24446,412
24446,415
24446,427
24446,422
24446,414
24446,409
24492,407
24492,426
24492,419
24492,417
24492,413
24492,417
24492,418
24492,418
24492,414
24543,432
24543,451
24543,462
24543,475
24543,471
24544,477
24544,507
24544,511
24586,543
24586,551
24586,551
24586,539
24586,525
24586,502
24586,502
24586,496
24586,496
24587,524
24630,526
24630,507
24630,496
24630,495
24630,477
24631,496
24631,527
24631,511
24631,523
24674,554
24674,574
24674,573
24674,628
24674,623
24674,649
24674,663
24676,647
24721,641
24721,636
24721,628
24721,612
24721,593
24721,576
24722,577
24722,618
24765,614
24765,631
24765,608
24765,613
24765,610
24765,605
24765,605
24765,590
24765,575
24809,559
24809,547
24809,543
24809,533
24809,528
24809,501
24809,491
24809,477
24809,466
24856,454
24856,442
24856,432
24856,426
24856,432
24856,447
24856,473
24856,464
24856,454
24899,457
24899,460
24899,461
24899,446
24899,442
24899,432
24899,421
24899,413
24947,402
24947,401
24947,400
24948,390
24948,386
24948,384
24948,382
24948,377
24948,380
24998,391
24998,389
24998,387
24998,385
24998,385
24998,384
24998,385
24998,384
24998,383
25045,384
25045,391
25045,404
25045,410
25045,400
25045,401
25045,400
25045,398
25045,395
25045,395
25093,397
25093,397
25093,398
25093,394
25093,391
25094,389
25094,379
25094,376
25094,374
25136,400
25136,419
25136,413
25136,408
25136,402
25137,394
25137,395
25137,391
25137,384
25180,382
25180,374
25180,368
25181,368
25181,360
25181,362
25181,368
25181,361
25224,357
25225,356
25225,352
25225,353
25225,348
25225,351
25225,349
25225,345
25225,342
25267,344
25267,352
25267,353
25267,342
25267,351
25267,351
25267,349
25267,343
25315,345
25315,341
25315,337
25315,336
25315,338
25315,336
25315,334
25315,332
25358,326
25358,345
25358,341
25358,343
25358,345
25358,338
25358,336
25358,332
25358,337
25406,337
25406,337
25406,341
25406,349
25406,347
25406,341
25406,342
25406,339
25406,339
25449,337
25449,336
25449,335
25449,337
25449,336
25449,334
25449,336
25450,333
25450,327
25493,331
25493,331
25493,325
25493,325
25494,329
25494,326
25494,325
25494,332
25541,329
25541,333
25541,330
25541,332
25541,333
25541,327
25541,326
25541,330
25541,336
25585,334
25585,343
25585,352
25585,355
25585,351
25585,345
25585,346
25585,343
25585,339
25629,347
25629,353
25629,353
25629,352
25629,349
25629,349
25629,350
25629,347
25675,341
25675,342
25675,344
25675,338
25675,337
25675,336
25675,346
25675,347
25675,351
25719,358
25719,359
25719,361
25720,357
25720,354
25720,349
25720,343
25720,342
25720,336
25779,337
25780,332
25780,336
25780,335
25780,336
25780,335
25780,333
25780,336
25780,330
25825,339
25825,347
25825,348
25825,353
25825,350
25825,350
25825,347
25825,347
25825,344
25825,345
25825,347
25870,350
25870,353
25870,350
25870,353
25870,352
25870,362
25870,358
25870,355
25870,352
25916,351
25916,346
25916,342
25916,338
25916,336
25916,337
25916,336
25916,331
25960,332
25960,345
25960,343
25960,342
25960,338
25960,338
25960,343
25960,347
25960,349
26004,348
26005,341
26005,341
26005,349
26005,351
26005,349
26005,357
26005,363
26049,359
26049,361
